business_name,categories,address,latitude,longitude
Artelice Patisserie,"Bakery, Pastry Shop, Restaurant","11301 W Olympic Blvd (Olympic and sawtelle), Los Angeles, CA 90064",34.038354,-118.442021
Il Moro Restaurant,"Pizzeria, Italian Restaurant","11400 W Olympic Blvd (Purdue), Los Angeles, CA 90064",34.036229,-118.442826
Cheng Du Restaurant,"Deli, Cantonese Restaurant, Vegan and Vegetarian Restaurant","11538 W Pico Blvd, Los Angeles, CA 90064",34.032882,-118.442829
SomiSomi,"Ice Cream Parlor, Restaurant","11311 Mississippi Ave, Los Angeles, CA 90025",34.039509,-118.442821
Brian's Shave Ice,"Ice Cream Parlor, Hawaiian Restaurant","11301 W Olympic Blvd (at Sawtelle Blvd), Los Angeles, CA 90064",34.038286,-118.442019
Tsujita LA Artisan Noodles,"Ramen Restaurant, Sushi Restaurant","2057 Sawtelle Blvd, Los Angeles, CA 90025",34.039613,-118.442753
Giant Robot 2 - GR2 Gallery,Art Gallery,"2062 Sawtelle Blvd (at Mississippi Ave), Los Angeles, CA 90025",34.039862,-118.442404
Top Tier Treats,"Bakery, Coffee Shop, Dessert Shop","11511 W Pico Blvd, Los Angeles, CA 90064",34.033355,-118.442838
Poquito Mas,Mexican Restaurant,"2215 Westwood Blvd (at W Olympic Blvd), Los Angeles, CA 90064",34.043148,-118.431726
Odyssey Theatre Ensemble,"Music Venue, Theater","2055 S Sepulveda Blvd (Mississippi Avenue), Los Angeles, CA 90025",34.041719,-118.439614
Tsujita Annex,"Ramen Restaurant, Noodle Restaurant","2050 Sawtelle Blvd (at Mississippi Ave), Los Angeles, CA 90025",34.040059,-118.44255
Hot Rod,"Men's Store, Shoe Store","2253 Westwood Blvd, Los Angeles, CA 90064",34.042929,-118.431227
Marugame Udon,Udon Restaurant,"2029 Sawtelle Blvd, Los Angeles, CA 90025",34.040138,-118.443188
Bigg Chill,"Ice Cream Parlor, Restaurant","10850 W Olympic Blvd (at Westwood Blvd), Los Angeles, CA 90064",34.043844,-118.431175
Primo's Donuts,"Bagel Shop, Fast Food Restaurant, Bakery","2918 Sawtelle Blvd (at National Blvd), Los Angeles, CA 90064",34.02692,-118.431683
Hide Sushi,Sushi Restaurant,"2040 Sawtelle Blvd (at La Grange Ave), Los Angeles, CA 90025",34.040122,-118.442692
Killer Noodle,"Ramen Restaurant, Noodle Restaurant","2030 Sawtelle Blvd, Los Angeles, CA 90025",34.04032,-118.442838
Baja Bud's,"Tex-Mex Restaurant, Salad Restaurant","11205 National Blvd (at Sepulveda Blvd), Los Angeles, CA 90064",34.027546,-118.429292
Bar Hermanito,"Beer Bar, Cocktail Bar, Taco Restaurant","2024 Sawtelle Blvd, Los Angeles, CA 90025",34.040455,-118.44284
Department Of Mental Health,Mental Health Clinic,"11080 W Olympic Blvd, Los Angeles, CA 90064",34.040074,-118.43739
Bueller's Bagels,"Bagel Shop, Restaurant","10840 W Olympic Blvd (at Westwood Blvd), Los Angeles, CA 90064",34.043844,-118.431175
Maria's Italian Kitchen,"Pizzeria, Italian Restaurant, Seafood Restaurant","10761 W Pico Blvd (at Malcolm Ave.), Los Angeles, CA 90064",34.041188,-118.426951
Jersey Mike's,"Deli, Fast Food Restaurant","2215 Westwood Blvd, Los Angeles, CA 90064",34.043284,-118.431729
Daniel Webster Junior High,Landmarks and Outdoors,"Los Angeles, CA 90066",34.029515,-118.435764
Starbucks,Coffee Shop,"2215 Westwood Blvd (at Olympic Blvd), Los Angeles, CA 90064",34.043148,-118.431726
7-Eleven,Convenience Store,"11075 W Olympic Blvd (at Sepulveda Blvd), Los Angeles, CA 90064",34.040729,-118.437969
Pastina Trattoria,Italian Restaurant,"2260 Westwood Blvd, Los Angeles, CA 90064",34.043048,-118.430735
Wingstop,Fast Food Restaurant,"11201 National Blvd, Los Angeles, CA 90064",34.027543,-118.429217
Boba Time,"Café, Coffee Shop, Restaurant","11207 National Blvd, Los Angeles, CA 90064",34.027515,-118.429221
La Usd Local District 3,Education,"11380 Graham Pl, Los Angeles, CA 90064",34.028959,-118.436177
PURE Pressed LA,Juice Bar,"10844 W Olympic Blvd (Westwood blvd), Los Angeles, CA 90064",34.043844,-118.431175
Lange Foundation,Animal Shelter,"2106 S Sepulveda Blvd, Los Angeles, CA 90025",34.04152,-118.43855
Magnolia Science Academy,Elementary School,"11330 Graham Pl, Los Angeles, CA 90064",34.028109,-118.434393
Alfred,Coffee Shop,"1635 Abbot Kinney Blvd, Los Angeles, CA 90291",33.989432,-118.462723
Subway,"Deli, Fast Food Restaurant","3122 S Sepulveda Blvd (at National Blvd), Los Angeles, CA 90034",34.026246,-118.426987
See's Candies,Candy Store,"3002 S Sepulveda Blvd, Los Angeles, CA 90034",34.026841,-118.427228
Starbucks,Coffee Shop,"3006 S Sepulveda Blvd (at National Blvd), Los Angeles, CA 90034",34.027264,-118.427709
Starbucks,Coffee Shop,"3118 S Sepulveda Blvd, Los Angeles, CA 90034",34.026581,-118.42694
Ross Dress for Less,Clothing Store,"3033 S Sepulveda Blvd, Los Angeles, CA 90034",34.02635,-118.428703
Bagel Factory,"Sandwich Spot, Bagel Shop, Bakery","3004 S Sepulveda Blvd, Los Angeles, CA 90034",34.02707,-118.427445
El Pollo Loco,Fast Food Restaurant,"3008 S Sepulveda Blvd (at National Blvd), Los Angeles, CA 90034",34.027201,-118.427589
Ugly Roll Sushi,Sushi Restaurant,"11128 Palms Blvd (at Sepulveda), Los Angeles, CA 90034",34.019477,-118.421285
Trader Joe's,Grocery Store,"3456 S Sepulveda Blvd (at Palms Blvd), Los Angeles, CA 90034",34.02043,-118.422082
Starbucks,Coffee Shop,"3505 S Sepulveda Blvd (Palms), Los Angeles, CA 90034",34.018834,-118.422262
Pizza Hut,"Pizzeria, Dining and Drinking","11146 Palms Blvd (Sepulveda Blvd), Los Angeles, CA 90034",34.01902,-118.421771
Burger King,"Burger Joint, Fast Food Restaurant","3520 S Sepulveda Blvd (at Palms Blvd), Los Angeles, CA 90034",34.018869,-118.421273
Palms Ramen Yumeya,"Chinese Restaurant, Ramen Restaurant, Soup Spot","11127 Palms Blvd, Los Angeles, CA 90034",34.019701,-118.421643
The Coffee Bean and Tea Leaf,"Cafe, Coffee, and Tea House","3470 S Sepulveda Blvd (at Palms Blvd.), Los Angeles, CA 90034",34.019718,-118.422138
House of Living Water,"Gourmet Store, Liquor Store","11117 Palms Blvd (at Sepulveda Blvd), Los Angeles, CA 90034",34.019805,-118.421575
CVS Pharmacy,Drugstore,"3458 S Sepulveda Blvd, Los Angeles, CA 90034",34.020321,-118.422292
Bigfoot Lodge West,"Whisky Bar, Cocktail Bar","10939 Venice Blvd (at Greenfield Ave), Los Angeles, CA 90034",34.015571,-118.41315
Mar Vista Recreation Center,Recreation Center,"11430 Woodbine St (at McLaughlin Ave), Los Angeles, CA 90066",34.017897,-118.428675
El Camaguey Meat Market,"Deli, Gourmet Store, Grocery Store","10925 Venice Blvd (at Veteran Ave), Culver City, CA 90034",34.015784,-118.412872
Oldfield's Liquor Room,"Cocktail Bar, Lounge, Restaurant","10899 Venice Blvd (at Kelton St.), Los Angeles, CA 90034",34.016328,-118.411822
Venice Bakery,"Bakery, Mexican Restaurant","10943 Venice Blvd (Greenfield ave), Los Angeles, CA 90034",34.015566,-118.413291
Gameplay,Video Games Store,"10937 Venice Blvd (Greenfeild Ave), Los Angeles, CA 90034",34.015639,-118.413151
A & S,Grocery Store,"10865 Venice Blvd, Los Angeles, CA 90034",34.016867,-118.410914
Tara's Himalayan Cuisine,"Himalayan Restaurant, Indian Restaurant, Vegan and Vegetarian Restaurant","10855 Venice Blvd, Los Angeles, CA 90034",34.017049,-118.410564
Baja California Tacos,"Asian Restaurant, Latin American Restaurant, Taco Restaurant","10831 Venice Blvd, Los Angeles, CA 90034",34.017303,-118.410075
Mar Vista Courts,Basketball Court,"11430 Woodbine St, Los Angeles, CA 90066",34.017965,-118.428676
Mar Vista Park Jogging Path,Sports and Recreation,"11430 Woodbine St, Los Angeles, CA 90066",34.017897,-118.428675
Thai Boom - Thai Food Delivery,Thai Restaurant,"10863 LOS (btw Midvale Ave & Westwood Blvd), Los Angeles, CA 90034",34.016867,-118.410914
Acting the simple way,Education,"11449 Woodbine St, Los Angeles, CA 90066",34.018065,-118.429667
Acting The Easy Way,Art School,"11449 Woodbine St, Los Angeles, CA 90066",34.018065,-118.429667
Phorage,Vietnamese Restaurant,"3300 Overland Ave, Los Angeles, CA 90034",34.027471,-118.413246
Rose Market,"Cheese Store, Organic Grocery, Liquor Store","3300 Overland Ave, Los Angeles, CA 90034",34.027471,-118.413246
Yogurtland,"Frozen Yogurt Shop, Ice Cream Parlor, Restaurant","3817 Overland Ave, Culver City, CA 90232",34.017709,-118.407185
Motor Avenue Farmers Market,"Farmers Market, Grocery Store","10316 National Blvd (at National Blvd), Los Angeles, CA 90034",34.028871,-118.410941
Culver Center,Shopping Plaza,"3802 Culver Ctr (btwn Overland & Midway), Culver City, CA 90232",34.018001,-118.407544
Baskin-Robbins,Ice Cream Parlor,"11127 Venice Blvd (Sepulveda), Los Angeles, CA 90034",34.013762,-118.416506
7-Eleven,Convenience Store,"11143 Venice Blvd (at Sepulveda Blvd), Los Angeles, CA 90034",34.013435,-118.417136
Redbox,Video Store,"11143 Venice Blvd, Los Angeles, CA 90034",34.013435,-118.417136
Howard's Famous Bacon and Avocado Burgers,"Burger Joint, Fast Food Restaurant","11127 Venice Blvd (at Sepulveda Blvd), Los Angeles, CA 90034",34.013721,-118.416718
Woodbine Park,"Picnic Area, Playground","3409 Vinton Ave (at Woodbine Ave), Los Angeles, CA 90034",34.027978,-118.408449
HomeState,"Mexican Restaurant, Dining and Drinking","12105 Waterfront Dr, Los Angeles, CA 90094",33.980748,-118.408005
Blue Bottle Coffee,"Cafe, Coffee, and Tea House","12015 Waterfront Dr, Los Angeles, CA 90094",33.98244,-118.40606
Central Park at Playa Vista,Park,"12045 Waterfront Dr, Playa Vista, CA 90094",33.982656,-118.404722
Cafe Ruisseau,"Coffee Shop, Restaurant","12150 Millennium (Campus Center Drive), Playa Vista, CA 90094",33.979217,-118.40635
Hash,"Café, American Restaurant","12181 Bluff Creek Dr (S Campus Center Drive), Playa Vista, CA 90094",33.978176,-118.406117
Purple 33,Stable,"11924 Jefferson Blvd, Los Angeles, CA 90230",33.984734,-118.40335
Samy's Camera Rental,Camera Store,"12636 Beatrice St, Los Angeles, CA 90066",33.979525,-118.416813
Urban Plates,"Fast Food Restaurant, New American Restaurant, Sandwich Spot","12746 W Jefferson Blvd (Village Drive), Playa Vista, CA 90094",33.977133,-118.416553
Venice Japanese Commun,Community Center,"12448 Braddock Dr (Braddock Drive and Centinela Blvd), Los Angeles, CA 90066",33.98826,-118.41946
Steve Soboroff Court Park,Playground,"W Centinela Ave, Playa Vista, CA 90094",33.983434,-118.400716
Wallis Annenberg PetSpace,Pet Supplies Store,"12005 Bluff Creek Dr (Artisan Way), Los Angeles, CA 90094",33.981671,-118.402936
O'Neil Data Systems,Office Building,"12655 Beatrice St (at Westlawn Ave), Los Angeles, CA 90066",33.979685,-118.419006
Maple & Staple HQ,Office Building,"12015 Bluff Creek Dr (Artisans Way), Playa Vista, CA 90094",33.981634,-118.403006
Investors Business Daily,Financial Planner,"12655 Beatrice St, Los Angeles, CA 90066",33.979964,-118.417811
The Voice & Piano Studio of Shannon Moses,Music School,"11935 McDonald St, Los Angeles, CA 90230",33.989991,-118.409673
RedPeg Marketing - Los Angeles,Advertising Agency,"12777 W Jefferson Blvd, Los Angeles, CA 90066",33.978565,-118.418136
Venice Church,Church,"4871 S Centinela Ave, Los Angeles, CA 90066",33.988507,-118.418193
Kaiser Permanente Playa Vista Medical Offices,Medical Center,"5300 McConnell Ave, Los Angeles, CA 90066",33.979973,-118.420425
Mcmanus Park,Park,"Los Angeles, CA 90066",33.990781,-118.416048
Marina Del Rey Middle School,Middle School,"12500 Braddock Dr (btw Westlawn Ave & Mascagni St), Los Angeles, CA 90066",33.98655,-118.419991
Tacos Por Favor,"Fast Food Restaurant, Taco Restaurant, Tex-Mex Restaurant","11901 W Olympic Blvd, Los Angeles, CA 90064",34.032966,-118.452796
Riot Games - Lcs Battle Arena,Stadium,"12312 W Olympic Blvd, Los Angeles, CA 90064",34.03137,-118.456792
Kiff Kafe,"Café, Restaurant","12229 W Pico Blvd, Los Angeles, CA 90064",34.028734,-118.452004
Marukai Market,Grocery Store,"12121 W Pico Blvd (at Amherst Ave), Los Angeles, CA 90064",34.02931,-118.451026
Shunji Japanese Cuisine,"Sushi Restaurant, Seafood Restaurant","12244 W Pico Blvd (at Bundy Dr), Santa Monica, CA 90064",34.028438,-118.451786
Sushi House,Sushi Restaurant,"12013 W Pico Blvd, Los Angeles, CA 90064",34.029865,-118.449694
Bilgewater Brew,Café,"Los Angeles, CA 90064",34.033278,-118.457326
Trader Joe's,Grocery Store,"11755 W Olympic Blvd (btwn Stoner & Granville Ave), Los Angeles, CA 90064",34.03369,-118.44956
Habayit,"Kosher Restaurant, Mediterranean Restaurant, Middle Eastern Restaurant","11921 W Pico Blvd (at Westgate Ave), Los Angeles, CA 90064",34.030399,-118.448928
Tiny's Hi-Dive,Dive Bar,"12012 W Pico Blvd, Los Angeles, CA 90064",34.029501,-118.449475
Yabu Soba,Japanese Restaurant,"11820 W Pico Blvd (at Granville Ave), Los Angeles, CA 90064",34.030372,-118.447796
Trader Joe's,Grocery Store,"3212 Pico Blvd (at 32nd St), Santa Monica, CA 90405",34.026369,-118.455772
Roger Dunn Golf Shops,Sporting Goods Retail,"1801 S Bundy Dr, Los Angeles, CA 90025",34.035618,-118.45808
Don Antonio's,"Latin American Restaurant, Tex-Mex Restaurant","11755 W Pico Blvd (at Barrington Ave), Los Angeles, CA 90064",34.031177,-118.447035
Ralphs,Grocery Store,"11727 W Olympic Blvd (at Barrington Ave.), Los Angeles, CA 90064",34.034922,-118.449161
Neat,"Beer Bar, Cocktail Bar, Wine Bar","11780 W Pico Blvd (Sawtelle), Los Angeles, CA 90064",34.0306,-118.447094
Bondi Harvest,Breakfast Spot,"1814 Berkeley St (Nebraska), Santa Monica, CA 90404",34.03133,-118.462657
Stoner Park Pool,Park,"1835 Stoner Ave (Btw Missouri & Nebraska), Los Angeles, CA 90025",34.038248,-118.453539
Stoner Skate Plaza,Playground,"1835 Stoner Ave, Los Angeles, CA 90025",34.038555,-118.453475
Lares Restaurant,Mexican Restaurant,"2909 Pico Blvd (29th St), Santa Monica, CA 90405",34.025089,-118.459421
"Animal Shelters-Pound, West Los Angeles Center",Animal Shelter,"11950 Missouri Ave, Los Angeles, CA 90025",34.035403,-118.456521
Mogu Mogu,Ramen Restaurant,"11555 W Olympic Blvd (Colby), Los Angeles, CA 90064",34.036003,-118.445366
Stoner Park Tennis Courts,Tennis Court,"Los Angeles, CA 90025",34.038905,-118.455037
Siddha Meditation Center,Hindu Temple,"1845 S Bundy Dr (Off Nebraska), Los Angeles, CA 90025",34.035358,-118.457792
Apogee Electronics,Electronics Store,"1715 Berkeley St, Santa Monica, CA 90404",34.033036,-118.464106
The Brixton,"Gastropub, American Restaurant","2827 Pico Blvd (Yorkshire), Santa Monica, CA 90405",34.024783,-118.459913
New Heart Christian Fellowship,Church,"1941 S Barrington Ave (Btwn Santa Monica Bl. and Olympic Bl.), West Los Angeles, CA 90025",34.037393,-118.450978
The Brockton Mixed Singles Doubles Tennis Club,Park,"Westgate Ave. and Stoner Ave., Los Angeles, CA 90025",34.037505,-118.45826
Stoner Recreation Center Playground,Playground,"1835 Stoner Ave, West Los Angeles, CA 90025",34.038451,-118.453544
Contempo Interiors,"Carpet and Flooring Contractor, Doors and Windows Contractor, Interior Designer","1708 S Centinela Ave, Los Angeles, CA 90025",34.034443,-118.462579
F K Nursery,Garden Center,"2027 Colby Ave (at La Grange Ave.), Los Angeles, CA 90025",34.037939,-118.447031
Sleep Exquisite,Housewares Store,"11727 Gateway Blvd (Barrington Ave.), Los Angeles, CA 90064",34.028049,-118.443721
Cozy Inn,"Cocktail Bar, Dive Bar, Restaurant","11155 Washington Pl (at Sepulveda Blvd), Los Angeles, CA 90232",34.009556,-118.41303
Copenhagen Pastry,"Bakery, Restaurant","11113 Washington Blvd (at Washington Pl), Culver City, CA 90232",34.009357,-118.411966
Johnnie's Pastrami Restaurant,"American Restaurant, Sandwich Spot","4017 Sepulveda Blvd (btwn Washington Blvd & Washington Pl), Culver City, CA 90230",34.008174,-118.413851
Martin B Retting,Gun Range,"11029 Washington Blvd (Huron), Culver City, CA 90232",34.011009,-118.411151
Uzumaki,Sushi Restaurant,"11060 Washington Blvd, Culver City, CA 90232",34.009647,-118.411406
Millcross Coffee,"Café, Coffee Shop, Sandwich Spot","11050 Washington Blvd, Culver City, CA 90232",34.010031,-118.411061
Mega Pizza & Grille,"Persian Restaurant, Pizzeria","11028 Washington Blvd (at Tilden Ave), Culver City, CA 90232",34.010478,-118.410858
Wheel World,Bicycle Store,"4051 Sepulveda Blvd (at Washington Blvd), Los Angeles, CA 90230",34.007342,-118.413481
Joxer Daly's,Dive Bar,"11168 Washington Blvd (at Commonwealth Ave), Culver City, CA 90232",34.007824,-118.412289
Bella Vista Brazilian Gourmet Pizza,Pizzeria,"10826 Venice Blvd (btwn Westwood Blvd. & Spad Pl.), Culver City, CA 90232",34.016881,-118.409571
Chipotle Mexican Grill,"Fast Food Restaurant, Mexican Restaurant","4114 Sepulveda Blvd (at W Washington Blvd), Culver City, CA 90230",34.0072,-118.412701
Holy Cow BBQ,BBQ Joint,"4130 Sepulveda Blvd (Culver), Culver City, CA 90230",34.006607,-118.412265
Rainbow,Art Gallery,"10202 Washington Blvd (at Madison Ave.), Culver City, CA 90232",34.015347,-118.40318
Sony Studios Commissary,Cafeteria,"10202 Washington Blvd (btw Madison & Overland), Culver City, CA 90232",34.015451,-118.403111
Backstage Bar & Grill,"Karaoke Bar, BBQ Joint, American Restaurant","10400 Culver Blvd (at Motor Ave.), Culver City, CA 90232",34.016299,-118.400159
Tom's Number 5 Chiliburgers,"Burger Joint, American Restaurant","9004 Venice Blvd (S Robertson Blvd), Culver City, CA 90232",34.027518,-118.390767
Robeks Fresh Juices & Smoothies,Juice Bar,"3891 Overland Ave (at Washington Blvd), Culver City, CA 90232",34.017271,-118.406186
Pampas Grill,"BBQ Joint, Buffet, Brazilian Restaurant","3851 Overland Ave (btwn Washington & Venice), Culver City, CA 90232",34.016985,-118.406605
California Pizza Kitchen,Pizzeria,"10704 Venice Blvd (at Overland Ave), Culver City, CA 90232",34.018291,-118.406984
Jerry's Market,Deli,"3969 Higuera St (Washington Blvd), Culver City, CA 90232",34.024994,-118.389445
Samosa House East,"Indian Restaurant, Vegan and Vegetarian Restaurant","10700 Washington Blvd (at Overland Ave), Culver City, CA 90232",34.016583,-118.405537
Starbucks,Coffee Shop,"10601 Washington Blvd, Los Angeles, CA 90232",34.017197,-118.405407
Rover Kennels,"Pet Grooming Service, Pet Sitting and Boarding Service, Pet Supplies Store","8930 Lindblade St (Higuera), Culver City, CA 90232",34.025659,-118.388822
O'Reilly Auto Parts,Car Parts and Accessories,"3899 Overland Ave (at Washington Blvd), Culver City, CA 90232",34.016491,-118.406242
Nirvana Smoke & Gift,Tobacco Store,"10800 Washington Blvd, Culver City, CA 90232",34.015005,-118.407131
Dr Paul Carlson Memorial Park,Park,"10400 Braddock Dr (Braddock), Culver City, CA 90232",34.013691,-118.398341
Veterans Memorial Park,Playground,"4117 Overland Ave (Culver Blvd.), Culver City, CA 90230",34.012903,-118.402495
Culver City Pool,Swimming Pool,"4175 Overland Ave (at Culver Blvd), Culver City, CA 90230",34.012517,-118.401922
David Louis Schechter,Family Medicine Doctor,"10811 Washington Blvd, Culver City, CA 90232",34.015329,-118.407561
Ashton Electronics,Electronics Store,"10812 Washington Blvd, Culver City, CA 90232",34.014757,-118.407479
Obsolete,Antique Store,"11270 Washington Blvd, Los Angeles, CA 90230",34.004577,-118.414203
Via Veneto,Italian Restaurant,"3009 Main St (marine), Santa Monica, CA 90405",33.99846,-118.479792
The Library Alehouse,"Beer Garden, Gastropub, American Restaurant","2911 Main St (btwn Kinney St & Ashland Ave), Santa Monica, CA 90405",33.999373,-118.480764
Heavy Handed,American Restaurant,"2912 Main St, Santa Monica, CA 90405",33.999226,-118.481079
