business_name,categories,address,rating,latitude,longitude,review_count
Mendocino Farms,"Sandwiches, Salad","9300 Culver Blvd Culver City Ca 90232, Culver City, CA 90232",4.0,34.0244845,-118.393462,93
Jameson's Pub Culver City,"Burgers, Irish Pub, Sports Bars","9546 Washington Blvd, Culver City, CA 90232",3.5,34.023045524676185,-118.39480508118868,101
Seventy7Lounge,"Lounges, Cocktail Bars","3843 Main St, Culver City, CA 90232",3.5,34.02441968678416,-118.3948305795302,442
The Boneyard - Culver City Dog Park,Dog Parks,"Jefferson Blvd At Duquesne Ave, Culver City, CA 90232",3.5,34.01677225746303,-118.388025122713,238
Eagle Skate Academy,"Skate Parks, Kids Activities, Skate Shops","Culver City, CA 90232",5.0,34.019889831543,-118.394409179688,6
SOL Mexican Cocina,"Bars, Mexican, Breakfast & Brunch","12775 Millennium Dr, Unit 160, Playa Vista, CA 90094",4.0,33.97604309232573,-118.41684701580708,2445
dan modern chinese,"Chinese, Noodles, Tapas/Small Plates","12775 Millennium Dr, Ste 110, Los Angeles, CA 90094",4.0,33.975897729193264,-118.41792557340686,333
Urban Plates,"American (New), Salad, Sandwiches","12746-3 W Jefferson Blvd, Playa Vista, CA 90094",4.0,33.977018,-118.416904,1096
Neighbors,"Breakfast & Brunch, Cocktail Bars, Comfort Food","12751 W Millennium, Ste 140, Los Angeles, CA 90094",4.0,33.976648918764724,-118.41646601429554,153
Hopdoddy Burger Bar,Burgers,"12746 Jefferson Blvd, Suite 1120, Playa Vista, CA 90094",3.5,33.977018,-118.416904,987
Superfine Playa,Italian,"12746 W Jefferson Blvd, Ste 2200, Los Angeles, CA 90094",4.0,33.977095826136015,-118.4173822312007,78
Joliet Restaurant and Bar,"Cafes, Bars, French","12751 Millennium Dr, 5 -165, Playa Vista, CA 90094",4.0,33.97650109740625,-118.41587871785414,98
LOQUI,Mexican,"12751 Millennium Dr, Ste 145, Playa Vista, CA 90094",4.5,33.976415124177095,-118.41607720592432,113
Astro Pub,"American (New), Pubs","12746 W Jefferson Blvd, Whole Foods, Playa Vista, CA 90094",3.5,33.97693119,-118.4182426,73
Gulp,"American (New), Burgers, Sports Bars","13020 Pacific Promenade, Ste 1, Los Angeles, CA 90094",4.0,33.972623121843,-118.423509187836,283
Ritrovo Playa Vista,"Italian, Pizza","6020 Seabluff Dr, Los Angeles, CA 90094",4.0,33.97369,-118.4221,404
Baja Catch & Grill,"Seafood, Mexican","12219 W Jefferson Blvd, Culver City, CA 90230",4.5,33.9818401,-118.4086738,234
Oma's Puffers  - Mini Dutch Pancakes Treats,"Caterers, Food Stands, Pancakes","Los Angeles, CA 90045",5.0,33.976921,-118.4172522,46
HomeState,"Tex-Mex, Breakfast & Brunch, Tacos","12105 W Waterfront Dr, Ste B, Los Angeles, CA 90094",4.0,33.980725,-118.4079582,319
Sweet Fish Sushi Bar,"Sushi Bars, Japanese","13020 Pacific Promenade, Ste 8, Playa Vista, CA 90094",3.0,33.97294620930889,-118.42281703163228,414
Kimama Cafe,Japanese,"12775 Millennium Dr, Playa Vista, CA 90094",5.0,33.9761444,-118.4173599,4
Gochu Gang,"Food Stands, Caterers","Los Angeles, CA 90045",4.5,33.95296305377984,-118.40014131979368,54
Sexy Beans,"Brazilian, Food Delivery Services","5660 Selmaraine Dr, Culver City, CA 90230",4.5,33.98716990858443,-118.396485,39
So Cal Professional Mobile DJ / VJ Service,"Wedding Planning, DJs, Karaoke","Los Angeles, CA 90045",5.0,33.97215,-118.37627,43
El Cabo Pepe's,"Tacos, Food Trucks","8831 Sepulveda Blvd, Los Angeles, CA 90045",4.0,33.95637173278105,-118.39635042991036,156
StopBye Café,"Asian Fusion, Food Trucks, Indonesian","Los Angeles, CA 90011",4.5,34.00455,-118.26009,92
Tacos Y Mariscos Rojinegro,"Mexican, Food Trucks, Seafood","8655 S Sepulveda Blvd, Los Angeles, CA 90045",4.5,33.958801326988215,-118.39648145767202,30
Devorame,"Food Trucks, Mexican","701 W 7th St, Los Angeles, CA 90017",4.5,34.04847702501634,-118.25776730248182,77
Maravilla Latin Cuisine,"Food Trucks, Latin American","Los Angeles, CA 91331",5.0,34.2569465637207,-118.419013977051,249
Tacos Palacios,"Tacos, Food Trucks","10570 Riverside Dr, Toluca lake, CA 91602",4.5,34.151939,-118.361105,199
Mariscos Los Lechugas,"Seafood, Food Trucks, Cocktail Bars","5244 S Huntington Dr, Los Angeles, CA 90032",4.5,34.08928,-118.16793,79
MANEATINGPLANT,"Food Trucks, Noodles, Taiwanese","818 W Gardena Blvd, Gardena, CA 90247",4.5,33.88149236049814,-118.28969684110446,57
Okamoto Kitchen,"Food Trucks, Japanese","Los Angeles, CA 91423",4.0,34.14851997958463,-118.43272332797396,667
Drink & Enjoy Premium Bartending,"Bartenders, Cocktail Bars","Santa Fe Springs, CA 90670",5.0,33.930025099999995,-118.0626015,29
Prokreation Productions,"DJs, Comedy Clubs","3729 Mayfield Ave, La Crescenta, CA 91214",5.0,34.23075,-118.2604,131
GermanYumTruck,"German, Mediterranean, Food Trucks","3091 E Coronado St, Anaheim, CA 92806",4.5,33.854742,-117.8590279,51
Kings Wings,"Food Trucks, Chicken Wings, Comfort Food","Tarzana, San Fernando Valley, CA 91356",4.5,34.17301,-118.52776,153
8E8 Thai Street Food,"Food Trucks, Thai","7856 Melrose Ave, Los Angeles , CA 90046",4.5,34.0837978,-118.3606006,87
South Park Doggie - Waterland LAX,"Pet Training, Pet Boarding, Dog Parks","8613 Aviation Blvd, Inglewood, CA 90301",5.0,33.95932,-118.3775,680
Oberrieder Dog Park,Dog Parks,"12334 Bluff Creek Dr, Playa Vista, CA 90094",4.0,33.971935,-118.42061,105
Bluff Creek Dog Park,Dog Parks,"12604 Bluff Creek Dr, Playa Vista, CA 90094",4.0,33.9757481,-118.4115463,179
Loyola Marymount University Running Trail,Landmarks & Historical Buildings,"Sewer Rd And Lincoln Blvd, Los Angeles, CA 90045",4.5,33.975716,-118.414171,9
Playa Vista Sports Park,Parks,"13196 W Bluff Creek Dr, Los Angeles, CA 90094",4.0,33.967163039651545,-118.42631727119426,43
Ballona Discovery Park,Parks,"13110 Bluff Creek Dr, Los Angeles, CA 90094",5.0,33.969297,-118.423797,6
Chess Park Playa Vista,Parks,"West Jefferson Blvd, Playa Vista, CA 90094",4.0,33.9755123375537,-118.421874940395,1
Concert Park,Parks,"Concert Park Dr, Los Angeles, CA 90094",4.5,33.973246720923,-118.423327145862,3
Randy Johnson Bluff Creek Fields and Playground,"Parks, Playgrounds, Soccer","12695 Bluff Creek Dr, Los Angeles, CA 90094",4.0,33.97489359615099,-118.41424183114472,3
Spyglass Park,Parks,"Off Pacific Promenade Overlooking Lincoln Blvd, Playa Vista, CA 90094",4.5,33.970568,-118.428696,4
Celedon Gardens,Parks,"Bluff Creek Dr & Seabluff Dr, Playa Vista, CA 90094",5.0,33.9725536829743,-118.420805802877,1
Hokkaido Ramen Santouka,"Ramen, Noodles","3760 S Centinela Ave, Los Angeles, CA 90066",4.5,34.0049599,-118.43359,2341
Little Fatty,"Taiwanese, Chinese, Cocktail Bars","3809 - 3813 Grandview Blvd, Los Angeles, CA 90066",4.0,34.00441,-118.43106,1121
Taverna At The Mar Vista,"Mediterranean, Greek","12249 Venice Blvd, Los Angeles, CA 90066",4.0,34.0046416072942,-118.432262332021,541
Rutt's Hawaiian Cafe,"Hawaiian, Breakfast & Brunch","11707 Washington Pl, Los Angeles, CA 90066",4.0,34.0043782750161,-118.42148755585,2047
Quiadaiyn Restaurant,Mexican,"12326 Venice Blvd, Los Angeles, CA 90066",4.5,34.003606,-118.4329843,384
Sara The Wine Bar,"Wine Bars, Italian","3936 Sepulveda Blvd, Culver City, CA 90230",4.5,34.0103632,-118.4148508,546
Maple Block Meat Co,"Barbeque, American (Traditional), Breakfast & Brunch","3973 Sepulveda Blvd, Culver City, CA 90230",4.0,34.00922,-118.41467,1830
My Lai - Venice,"Vietnamese, Salad, Sandwiches","12222 Venice Blvd, Los Angeles, CA 90066",4.5,34.00428867,-118.43184533,478
Rasselbock Kitchen & Beer Garden Los Angeles,"German, Pubs","3817 Grand View Blvd, Los Angeles, CA 90066",4.5,34.00413,-118.43102,339
Cafe Laurent,"French, Breakfast & Brunch, Salad","12034 Venice Blvd, Mar Vista, CA 90066",4.0,34.00546739633389,-118.4297039,1374
Empanada's Place,"Argentine, Empanadas","3811 Sawtelle Blvd, Los Angeles, CA 90066",4.5,34.0110704,-118.4196397,891
BKK101 Thai Cuisine,"Thai, Soup, Asian Fusion","11127 Venice Blvd, Ste 10, Los Angeles, CA 90034",4.0,34.0135706159562,-118.41686799577,804
Piece O' Pizza And Pasta,"Pizza, Burgers, Sandwiches","11700 Venice Blvd, Los Angeles, CA 90067",3.5,34.008286,-118.424476,218
Little Dynamite,Pizza,"11736 Washington Pl, Los Angeles, CA 90066",4.5,34.004091,-118.421424,67
Accomplice Bar,"Cocktail Bars, Lounges","3811 Grand View Blvd, Los Angeles, CA 90066",4.0,34.0044153,-118.4310809,155
Fatty Mart,"Grocery, Korean, Pizza","12210 Venice Blvd, Los Angeles, CA 90066",4.0,34.00451774544143,-118.4314159,63
Sunny Grill,"Salad, Burgers, Mexican","12035 Venice Blvd, Los Angeles, CA 90066",4.0,34.00594,-118.4301,383
Birrieria Becerrito,"Mexican, Food Trucks","11266 Venice Blvd, Culver City, CA 90230",5.0,34.01149,-118.41891,34
Tito's Tacos,Mexican,"11222 Washington Pl, Culver City, CA 90230",3.0,34.0082,-118.41434,6009
Campos Tacos,Mexican,"11622 Venice Blvd, Los Angeles, CA 90066",3.0,34.0084715,-118.424148,123
Samosa House and Bharat Bazaar,"Indian, Vegetarian, Vegan","11510 W Washington Blvd, Culver City, CA 90066",4.0,34.000963,-118.416193,1137
Mañana,"Coffee & Tea, Breakfast & Brunch, Bagels","11469 Washington Blvd, Los Angeles, CA 90066",4.0,34.001523756522985,-118.4163787,181
Tacos Del Valle,"Food Trucks, Mexican","Venice, CA 90066",4.5,34.0061611809921,-118.428872823715,61
The Arepa Stand,"Breakfast & Brunch, Food Stands, Venezuelan","3826 Grand View Blvd, Los Angeles, CA 90066",4.5,34.00443,-118.43023,42
Hannosuke,Japanese,"3760 S Centinela Ave, Los Angeles, CA 90066",3.5,34.0049591,-118.4335938,412
Tacos Tamix,"Food Trucks, Tacos","3801 S Sepulveda Blvd, Culver City, CA 90230",4.5,34.012983,-118.41725,103
The Cinema Bar,"Dive Bars, Music Venues","3967 Sepulveda Blvd, Culver City, CA 90230",4.0,34.0094327,-118.4146384,178
Howard's Famous Bacon & Avocado Burgers,"Fast Food, Burgers","11127 Venice Blvd, Ste 7, Los Angeles, CA 90034",3.5,34.01362,-118.41663,282
ArtBarLA,"Beer Bar, Art Galleries, Music Venues","12017 Venice Blvd, Los Angeles, CA 90066",4.5,34.00617,-118.42969,15
Tacos Chapulin,"Tacos, Street Vendors","3764 S Centinela Ave, Los Angeles, CA 90066",4.5,34.0044737425199,-118.434083935864,111
MV Grab & Go,"American (New), Breakfast & Brunch, Tacos","12226 Venice Blvd, Los Angeles, CA 90066",4.0,34.0042527,-118.4319161,139
Tacos Mar Vista,"Food Trucks, Tacos","3760 S Centinela Ave, Los Angeles, CA 90066",4.5,34.00434984674988,-118.4339311036333,53
Tacos El Junior,"Food Trucks, Tacos","12420 Venice Blvd, Los Angeles, CA 90066",4.5,34.0033070759889,-118.434321803481,33
Sanuki Sandou,"Japanese, Noodles","3760 S Centinela Ave, Mitsuwa Market Place, Los Angeles, CA 90066",3.5,34.0049599,-118.43359,191
Ameen's,"Falafel, Organic Stores","3826 Grand View Blvd, Los Angeles, CA 90066",5.0,34.004406,-118.4302832,98
Fatburger,Burgers,"11275 Venice Blvd, Los Angeles, CA 90066",3.0,34.01194217253475,-118.41953772944863,133
Don Felix Taqueria,Mexican,"3987 Sawtelle Blvd, Los Angeles, CA 90066",4.5,34.0075055,-118.416844,53
Soy Sauce Bento,Food Stands,"Los Angeles, CA 90066",5.0,34.00123544256276,-118.43062621889672,16
El Sazon Oaxaqueno,Mexican,"12131 Washington Pl, Los Angeles, CA 90066",3.5,34.001,-118.42778,127
Asia Kitchen,"Chinese, Asian Fusion","11279 Venice Blvd, Los Angeles, CA 90066",3.5,34.011917,-118.419675,78
Brooklyn Calzones,American (Traditional),"11700 Venice Blvd, Los Angeles, CA 90066",3.0,34.008286,-118.424476,4
Carl's Jr,"Burgers, Fast Food","3816 S Sepulveda Blvd, Culver City, CA 90230",2.5,34.012452293678066,-118.41648997668648,143
Los Jambados,"Tacos, Food Trucks","Culver City, CA 90230",5.0,34.0116407971555,-118.419053256512,7
Funky Chef Cafe Truck,"Food Trucks, Italian, Mexican","Culver City, CA 90066",3.5,34.00083,-118.43176,38
Winner Chicken Dinner,"Chicken Wings, Pasta Shops, Food Delivery Services","11614 Venice Blvd, Los Angeles, CA 90066",3.0,34.008543,-118.424105,2
Taco Bell,"Fast Food, Mexican","12011 Venice Blvd, Los Angeles, CA 90066",2.0,34.006244,-118.429298,97
La Pasta di Pepito,"Food Trucks, Italian","Los Angeles, CA 90064",4.5,34.03722,-118.42127,15
Sutadonya,"Japanese, Chinese","3760 South Centinela Ave, Los Angeles, CA 90066",4.0,34.00494,-118.43363,11
Valentino's Taco Truck,"Food Trucks, Mexican","Los Angeles, CA 90066",4.5,34.002193450927734,-118.42912292480467,4
Mar Vista Recreation Center,Parks,"11430 Woodbine Ave, Los Angeles, CA 90066",4.0,34.017644,-118.428354,77
Rustic Kitchen Restaurant & Wine Bar,"Wine Bars, American (New), Comfort Food","3523 S Centinela Ave, Los Angeles, CA 90066",4.5,34.0099266981584,-118.43857660045684,553
Hatchet Hall,"Cocktail Bars, American (Traditional), Wine Bars","12517 W Washington Blvd, Los Angeles, CA 90066",4.0,33.9969603594416,-118.431560132016,1135
Humble Potato,"American (New), Burgers, Sandwiches","12608 Washington Blvd, Ste B, Los Angeles, CA 90066",4.5,33.9964828491211,-118.432479858398,733
Alibi Room,"Lounges, Korean, Chicken Wings","12236 W Washington Blvd, Los Angeles, CA 90066",4.0,33.99689,-118.42654,1564
FIN Asian Tapas - Culver City,"Asian Fusion, Japanese, Sushi Bars","12223 W Washington Blvd, Culver City, CA 90066",4.0,33.99737,-118.42629,903
Shojin Culver City,"Gluten-Free, Sushi Bars, Ramen","12406 Washington Blvd, Los Angeles, CA 90066",4.5,33.9966735839844,-118.428680419922,648
Tangaroa Fish Market,"Seafood Markets, Seafood, Fish & Chips","12604 W Washington Blvd, Los Angeles, CA 90066",4.0,33.996604,-118.432363,736
Pitfire Artisan Pizza,"Pizza, Italian, Sandwiches","12924 Washington Blvd, Culver City, CA 90066",4.0,33.9947263047,-118.43876581836,1351
Tut's Egyptian Cuisine,"Mediterranean, Egyptian, Breakfast & Brunch","12114 W Washington Blvd, Los Angeles, CA 90066",4.5,33.9972357,-118.424635,358
Alley Lounge,"Cocktail Bars, Lounges, Tacos","12223 West Washington Blvd, Culver City, CA 90066",4.0,33.9975,-118.4263,338
BBQ+Rice - Venice,"Barbeque, Korean, Salad","12819 Venice Blvd, Los Angeles, CA 90066",4.5,34.000218,-118.441186,109
Paco's Tacos,Mexican,"4141 S Centinela Ave, Los Angeles, CA 90066",4.0,33.9961130733156,-118.427787686595,1307
Sunny Blue,Japanese,"12608A Washington Blvd, Los Angeles, CA 90066",4.0,33.9964828491211,-118.432479858398,515
Best Bet Pizzeria,Pizza,"12565 Washington Blvd, Los Angeles, CA 90066",4.0,33.997037,-118.432256,88
Yahir,"Tapas Bars, Bars","12400 W Washington Blvd, Los Angeles, CA 90066",5.0,33.996813334902505,-118.4285542497191,47
The Corner Door,"American (New), Italian, Cocktail Bars","12477 W Washington Blvd, Culver City, CA 90066",3.5,33.9969769227672,-118.430627848769,490
Le Frenchie Cafe,"Breakfast & Brunch, Coffee & Tea, Bakeries","12457 W Washington Blvd, Los Angeles, CA 90066",4.5,33.99699,-118.42998,175
Evil Twin,"Wine Bars, Beer Bar, French","4123 S Centinela Ave, Los Angeles, CA 90066",5.0,33.996312905141814,-118.4280309585847,14
Tokyo Shokudo,"Japanese Curry, Fast Food","3760 S Centinela Ave, Ste 113, Los Angeles, CA 90066",3.0,34.0047,-118.43412,42
Röckenwagner Bakery,"Bakeries, Sandwiches, Breakfast & Brunch","12835 W Washington Blvd, Los Angeles, CA 90066",4.0,33.9957389831543,-118.437850952148,463
Tender Grill Gourmet Brazilian Kitchen,"Food Trucks, Brazilian","12402 Washington PIace, Los Angeles, CA 90066",4.5,33.999,-118.43041,115
Saby's Cafe,"Mexican, Breakfast & Brunch, Cafes","12900 Venice Blvd, Los Angeles, CA 90066",4.5,33.99945,-118.44118,171
SOBAR,"Japanese, Noodles","12404 W Washington Blvd, Los Angeles, CA 90066",4.5,33.99666,-118.42863,31
House of Thai Taste,Thai,"12824 Venice Blvd, Los Angeles, CA 90066",4.0,33.9997366,-118.4409411,519
Angel City Pizza,"Pizza, Salad","12926 Venice Blvd, Los Angeles, CA 90066",4.5,33.99912780482204,-118.44207173814624,44
El Jacalito Oaxaqueño,"Mexican, Breakfast & Brunch","12618 W Washington Blvd, Culver City, CA 90066",4.5,33.9967263489962,-118.432847857475,196
Blueys Mar Vista,"Breakfast & Brunch, Cafes, Coffee & Tea","12825 Venice Blvd, Los Angeles, CA 90066",4.0,34.000119,-118.44127,99
New Flavors,"Hawaiian, Chinese, Asian Fusion","4135 S Centinela Ave, Los Angeles, CA 90066",3.5,33.9961318969727,-118.427894592285,305
Phorage,"Vietnamese, Beer, Wine & Spirits, Noodles","3300 Overland Ave, Los Angeles, CA 90034",3.5,34.027499,-118.413281,1034
Kogi Taqueria,"Mexican, Asian Fusion, Food Trucks","3434 Overland Ave, Los Angeles, CA 90034",3.5,34.02544594957541,-118.41188275585574,747
Boardwalk 11 Karaoke Bar and Grill,"Karaoke, American (New), Gastropubs","10433 National Blvd, Los Angeles, CA 90034",3.5,34.029245,-118.411669,435
Hu's Szechwan Restaurant,Szechuan,"10450 National Blvd, Los Angeles, CA 90034",3.5,34.02873,-118.41211,528
Mama's Original Pizza & Pasta,"Pizza, Italian","3311 Motor Ave, Los Angeles, CA 90034",3.5,34.02877,-118.4108,292
Mayura Indian Restaurant,Indian,"10406 Venice Blvd, Culver City, CA 90232",4.0,34.0199619314769,-118.404037426984,1585
Ugly Roll Sushi,Sushi Bars,"11128 Palms Blvd, Los Angeles, CA 90034",4.0,34.01927558832603,-118.42116564908794,734
Julie Goes Green,"Vegan, Italian, Pizza","11140 Palms Blvd, Los Angeles, CA 90034",4.5,34.01917739540666,-118.42172885074994,356
Niko Niko Sushi,"Sushi Bars, Japanese","10839 National Blvd, Los Angeles, CA 90064",4.0,34.0305539,-118.4212936,306
Palms Ramen Yumeya,"Ramen, Soup","11127 Palms Blvd, Los Angeles, CA 90034",4.0,34.0197425659629,-118.421615436673,510
Gaby's Mediterranean Restaurant Cafe,Mediterranean,"10445 Venice Blvd, Los Angeles, CA 90034",3.5,34.02028,-118.40506,1066
Banana Leaf Indian Restaurant,"Indian, Halal","10408 Venice Blvd, Culver City, CA 90232",4.0,34.01985,-118.40413,133
La Flama,"Specialty Food, Tacos","10717 Venice Blvd, Los Angeles, CA 90034",4.5,34.018738,-118.407669,53
Tripp Burgers,"Burgers, Caterers, Pop-Up Restaurants","3458 S Sepulveda Blvd, Los Angeles, CA 90034",4.0,34.020397,-118.422313,142
My Mango Sticky Rice,"Desserts, Vegan","3468-3466 S Sepulveda Blvd, Los Angeles, CA 90034",4.5,34.0195033371765,-118.422350843156,30
Brazilian BBQ,"Barbeque, Brazilian, Steakhouses","3456 S Sepulveda Blvd, Los Angeles, CA 90034",4.0,34.0204805,-118.4221063,34
Es Con Sabor West,Salvadoran,"10401 Venice Blvd, Ste R, Los Angeles, CA 90034",4.0,34.02060904227162,-118.40453470886628,165
Tacos Andino,"Tacos, Street Vendors","3458 S Sepulveda Blvd, Los Angeles, CA 90034",4.5,34.0199356185884,-118.422667011405,43
Cosina Alambre 26,Mexican,"10429 Venice Blvd, Los Angeles, CA 90034",5.0,34.02035,-118.40493,13
Everytable,"Salad, Fast Food, Sandwiches","10419 Venice Blvd, Ste 101-A, Los Angeles, CA 90034",4.0,34.02057,-118.40448,12
McDonald's,"Fast Food, Burgers, Coffee & Tea","10623 Venice Blvd, Los Angeles, CA 90034",2.0,34.0193367872548,-118.406966552138,280
Chinatown Express,"Chinese, Barbeque, Hawaiian","10350 Venice Blvd, Culver City, CA 90232",3.0,34.02049471203578,-118.4032976253804,92
KAiTORiYAKiTORi,"Food Tours, Street Vendors, Japanese","10413 Tabor St, Los Angeles, CA 90034",5.0,34.02473,-118.40789,4
Burger King,"Burgers, Fast Food","3520 Sepulveda Blvd, Los Angeles, CA 90034",2.0,34.0188963809462,-118.421343192458,89
Jack in the Box,"Burgers, Fast Food, Tacos","10701 Venice Blvd, Los Angeles, CA 90034",2.0,34.01892,-118.40744,98
Winchell's Donuts,"Donuts, Sandwiches, Coffee & Tea","10833 National, West Los Angeles, CA 90064",2.5,34.030818,-118.421374,76
Pizza Hut,"Pizza, Chicken Wings, Fast Food","11146 Palms Blvd, Los Angeles, CA 90034",2.0,34.01909,-118.42177,94
Annapurna Cuisine,"Indian, Vegetarian, Buffets","10200 Venice Blvd, Ste 101, Culver City, CA 90232",4.0,34.020733,-118.40168,662
The Grain Cafe,"Vegan, Salad, Wraps","10032 Venice Blvd, Culver City, CA 90232",4.5,34.0222794125188,-118.399649933333,169
Natalee Thai,Thai,"10101 Venice Blvd, Los Angeles, CA 90034",3.5,34.02276,-118.40074,1639
Angelicas Cemitas Originales,"Mexican, Food Trucks","10113 Venice Blvd, Los Angeles, CA 90034",4.5,34.02223,-118.4016,54
TreeHouse Thai,"Thai, Asian Fusion, Beer, Wine & Spirits","10200 Venice Blvd, Ste 207, Culver City, CA 90232",3.5,34.0214549,-118.4016947,377
Juquila,"Mexican, Fast Food","10022 Venice Blvd, Culver City, CA 90232",4.0,34.022435,-118.3999679,144
Rubens Tacos,Mexican,"10113 Venice Blvd, Los Angeles, CA 90034",3.5,34.02199,-118.401354,130
Takeshy town,"Food Trucks, Mexican","10113 Venice Blvd, Los Angeles, CA 90034",4.5,34.02223,-118.4016,13
Cemitas Catering,"Food Trucks, Mexican","Venice Blvd, Los Angeles, Los Angeles, CA 90034",4.5,34.0219177578916,-118.401525264178,22
Papa Johns Pizza,"Pizza, Chicken Wings, Fast Food","9844 National Blvd, Los Angeles, CA 90034",2.0,34.0307271,-118.400895953373,97
